file_id,file_type,file_size_mb,days_since_creation,days_since_last_accessed,access_count_30d
FILE_2623,.docx,407.67,143,9,38
FILE_2624,.zip,308.8,53,6,20
FILE_2625,.xlsx,326.38,121,21,19
FILE_2626,.docx,361.12,81,4,31
FILE_2627,.tmp,685.33,174,0,33
FILE_2628,.log,792.57,25,6,32
FILE_2629,.tmp,598.1,137,1,25
FILE_2630,.png,542.62,35,16,25
FILE_2631,.docx,277.54,48,14,39
FILE_2632,.log,171.14,76,6,43
FILE_2633,.bak,286.65,71,17,50
FILE_2634,.bak,695.31,78,25,33
FILE_2635,.log,113.7,14,11,14
FILE_2636,.xlsx,263.74,144,13,28
FILE_2637,.tmp,217.1,131,21,45
FILE_2638,.tmp,251.29,97,22,23
FILE_2639,.pdf,376.14,36,26,28
FILE_2640,.pdf,237.53,132,5,26
FILE_2641,.docx,634.22,44,8,46
FILE_2642,.xlsx,109.06,14,5,19
FILE_2643,.png,715.34,125,4,10
FILE_2644,.tmp,713.34,164,21,42
FILE_2645,.zip,450.53,145,13,16
FILE_2646,.log,169.5,48,26,6
FILE_2647,.xlsx,626.15,179,28,32
FILE_2648,.bak,90.47,145,28,31
FILE_2649,.log,776.03,92,15,27
FILE_2650,.zip,56.2,155,29,31
FILE_2651,.zip,104.42,27,11,37
FILE_2652,.zip,569.59,41,22,33
FILE_2653,.zip,331.69,36,8,9
FILE_2654,.log,293.91,153,5,19
FILE_2655,.bak,366.38,33,6,46
FILE_2656,.bak,136.01,75,11,11
FILE_2657,.tmp,693.79,170,20,34
FILE_2658,.tmp,737.9,98,27,5
FILE_2659,.zip,283.66,33,17,11
FILE_2660,.docx,650.91,138,9,43
FILE_2661,.pdf,240.19,85,16,50
FILE_2662,.zip,764.27,75,28,15
FILE_2663,.png,288.4,72,27,7
FILE_2664,.bak,253.82,153,26,28
FILE_2665,.pdf,257.54,47,2,33
FILE_2666,.tmp,254.38,28,6,47
FILE_2667,.log,323.24,127,18,29
FILE_2668,.zip,489.95,31,11,26
FILE_2669,.zip,79.49,175,2,6
FILE_2670,.tmp,101.79,84,20,35
FILE_2671,.bak,555.11,80,18,5
FILE_2672,.log,274.28,152,22,7
FILE_2673,.log,753.63,66,20,26
FILE_2674,.log,645.83,150,5,17
FILE_2675,.tmp,735.81,136,27,14
FILE_2676,.xlsx,452.9,117,5,23
FILE_2677,.png,371.87,137,27,7
FILE_2678,.png,510.44,71,1,45
FILE_2679,.tmp,739.78,94,0,16
FILE_2680,.bak,536.38,63,8,41
FILE_2681,.zip,205.75,104,6,35
FILE_2682,.xlsx,526.09,145,6,36
FILE_2683,.bak,153.08,95,18,29
FILE_2684,.zip,438.67,93,25,8
FILE_2685,.zip,176.39,52,18,36
FILE_2686,.xlsx,257.25,77,20,40
FILE_2687,.bak,567.8,19,19,34
FILE_2688,.zip,98.35,115,15,30
FILE_2689,.tmp,290.2,125,30,23
FILE_2690,.log,562.18,33,19,9
FILE_2691,.pdf,539.49,140,7,40
FILE_2692,.png,428.48,80,3,12
FILE_2693,.png,709.07,157,25,16
FILE_2694,.bak,613.68,91,0,13
FILE_2695,.tmp,498.63,136,16,49
FILE_2696,.xlsx,555.63,55,20,48
FILE_2697,.docx,297.95,72,5,39
FILE_2698,.xlsx,760.68,37,4,27
FILE_2699,.bak,679.86,76,10,21
FILE_2700,.zip,511.42,56,3,19
FILE_2701,.zip,511.95,19,1,32
FILE_2702,.docx,67.5,101,25,5
FILE_2703,.xlsx,630.7,143,15,48
FILE_2704,.docx,621.29,116,1,37
FILE_2705,.xlsx,169.03,146,20,40
FILE_2706,.docx,244.03,72,28,32
FILE_2707,.tmp,403.95,147,25,8
FILE_2708,.log,441.42,25,6,23
FILE_2709,.pdf,175.24,99,28,43
FILE_2710,.tmp,665.78,111,12,46
FILE_2711,.zip,287.36,149,25,9
FILE_2712,.bak,237.23,82,8,23
FILE_2713,.zip,120.37,172,17,37
FILE_2714,.tmp,143.24,24,7,17
FILE_2715,.zip,417.49,66,23,21
FILE_2716,.png,107.18,144,4,47
FILE_2717,.zip,708.32,71,9,8
FILE_2718,.bak,413.06,49,29,20
FILE_2719,.png,223.05,171,30,15
FILE_2720,.pdf,274.69,55,11,18
FILE_2721,.zip,748.31,85,12,36
FILE_2722,.xlsx,765.81,163,12,23
FILE_2723,.docx,678.63,18,14,7
FILE_2724,.docx,604.28,53,5,35
FILE_2725,.xlsx,600.55,149,11,19
FILE_2726,.zip,720.69,161,6,17
FILE_2727,.log,479.92,71,4,13
FILE_2728,.log,519.73,22,14,36
FILE_2729,.zip,97.18,155,16,23
FILE_2730,.png,196.67,85,23,27
FILE_2731,.tmp,327.11,22,21,27
FILE_2732,.pdf,731.19,127,4,49
FILE_2733,.log,539.82,61,20,45
FILE_2734,.tmp,763.15,138,3,32
FILE_2735,.zip,492.25,158,13,29
FILE_2736,.tmp,90.44,111,22,8
FILE_2737,.zip,322.69,163,3,32
FILE_2738,.zip,687.22,169,3,28
FILE_2739,.png,400.26,103,10,21
FILE_2740,.pdf,241.82,72,25,41
FILE_2741,.bak,486.55,158,10,35
FILE_2742,.pdf,672.44,39,5,32
FILE_2743,.png,387.0,96,4,19
FILE_2744,.xlsx,93.43,26,0,6
FILE_2745,.xlsx,681.12,29,20,37
FILE_2746,.png,674.41,153,13,15
FILE_2747,.pdf,399.37,151,14,17
FILE_2748,.log,139.54,160,30,13
FILE_2749,.pdf,776.01,63,3,45
FILE_2750,.log,558.05,92,4,41
FILE_2751,.bak,517.14,16,5,12
FILE_2752,.png,422.84,172,21,16
FILE_2753,.zip,563.01,153,17,47
FILE_2754,.docx,328.44,145,16,27
FILE_2755,.log,224.89,65,30,16
FILE_2756,.log,795.62,97,23,25
FILE_2757,.pdf,502.76,78,15,9
FILE_2758,.xlsx,724.26,54,25,38
FILE_2759,.bak,700.85,50,27,44
FILE_2760,.bak,420.41,170,22,27
FILE_2761,.bak,397.74,172,29,5
FILE_2762,.pdf,693.87,130,5,47
FILE_2763,.docx,105.79,172,11,34
FILE_2764,.docx,436.08,171,29,37
FILE_2765,.xlsx,715.11,165,3,44
FILE_2766,.pdf,196.36,151,16,19
FILE_2767,.zip,459.86,100,17,9
FILE_2768,.pdf,551.39,116,15,27
FILE_2769,.xlsx,147.63,161,20,9
FILE_2770,.bak,421.77,180,24,43
FILE_2771,.tmp,60.5,126,10,9
FILE_2772,.bak,224.68,86,3,18
FILE_2773,.bak,565.9,174,22,20
FILE_2774,.bak,95.44,112,11,17
FILE_2775,.zip,521.85,55,15,24
FILE_2776,.log,765.7,160,3,11
FILE_2777,.docx,631.02,154,25,50
FILE_2778,.tmp,531.82,158,10,23
FILE_2779,.bak,190.31,29,24,6
FILE_2780,.zip,358.14,169,29,43
FILE_2781,.xlsx,505.65,62,28,21
FILE_2782,.bak,266.39,83,12,43
FILE_2783,.tmp,309.41,151,16,50
FILE_2784,.docx,130.15,133,20,25
FILE_2785,.bak,224.46,99,25,42
FILE_2786,.log,62.2,161,6,31
FILE_2787,.pdf,738.67,97,27,25
FILE_2788,.pdf,689.32,27,12,32
FILE_2789,.docx,538.42,122,4,5
FILE_2790,.pdf,356.34,14,4,49
FILE_2791,.pdf,106.04,146,22,5
FILE_2792,.log,445.28,13,13,18
FILE_2793,.tmp,644.78,131,3,45
FILE_2794,.xlsx,594.2,55,1,6
FILE_2795,.tmp,117.46,119,12,16
FILE_2796,.bak,649.91,108,18,38
FILE_2797,.docx,75.7,116,21,16
FILE_2798,.zip,782.81,125,24,29
FILE_2799,.tmp,388.77,55,1,31
FILE_2800,.log,543.95,88,0,10
FILE_2801,.log,229.72,179,19,47
FILE_2802,.zip,733.02,68,16,25
FILE_2803,.pdf,108.68,130,1,13
FILE_2804,.png,267.47,25,25,6
FILE_2805,.xlsx,204.9,155,3,13
FILE_2806,.log,682.27,27,26,48
FILE_2807,.tmp,266.3,32,30,45
FILE_2808,.pdf,267.68,158,2,23
FILE_2809,.log,201.25,60,1,40
FILE_2810,.tmp,225.69,33,16,40
FILE_2811,.tmp,206.82,140,13,16
FILE_2812,.png,359.6,50,4,47
FILE_2813,.bak,368.39,102,23,37
FILE_2814,.docx,593.66,78,25,47
FILE_2815,.pdf,291.26,159,19,19
FILE_2816,.xlsx,116.5,84,13,23
FILE_2817,.tmp,754.52,124,14,26
FILE_2818,.log,62.23,102,29,19
FILE_2819,.tmp,760.3,55,4,24
FILE_2820,.pdf,633.48,114,21,13
FILE_2821,.pdf,562.13,134,19,9
FILE_2822,.tmp,798.76,170,19,42
FILE_2823,.tmp,427.84,83,15,23
FILE_2824,.bak,88.88,79,25,13
FILE_2825,.tmp,755.76,26,3,46
FILE_2826,.pdf,795.05,11,0,45
FILE_2827,.docx,453.15,30,2,50
FILE_2828,.docx,579.32,134,14,38
FILE_2829,.zip,304.45,102,17,40
FILE_2830,.bak,414.3,114,9,9
FILE_2831,.log,494.44,148,19,10
FILE_2832,.zip,624.12,174,23,14
FILE_2833,.log,694.64,125,30,35
FILE_2834,.png,202.46,163,29,28
FILE_2835,.xlsx,430.53,160,3,31
FILE_2836,.docx,666.31,41,28,30
FILE_2837,.pdf,639.27,127,20,17
FILE_2838,.pdf,712.17,28,11,13
FILE_2839,.bak,415.76,119,29,48
FILE_2840,.pdf,432.47,74,4,46
FILE_2841,.log,678.79,23,11,29
FILE_2842,.docx,163.5,80,7,40
FILE_2843,.xlsx,323.71,91,5,41
FILE_2844,.xlsx,279.9,112,5,41
FILE_2845,.bak,275.31,147,17,23
FILE_2846,.xlsx,434.25,134,30,45
FILE_2847,.zip,600.91,117,30,48
FILE_2848,.log,681.65,30,7,40
FILE_2849,.tmp,545.62,155,24,18
FILE_2850,.log,394.31,174,28,18
FILE_2851,.png,98.79,65,25,38
FILE_2852,.zip,234.89,45,11,14
FILE_2853,.bak,177.74,63,14,45
FILE_2854,.bak,538.33,101,17,15
FILE_2855,.png,610.28,168,28,38
FILE_2856,.pdf,316.87,115,21,42
FILE_2857,.zip,83.93,25,5,10
FILE_2858,.pdf,389.21,16,15,10
FILE_2859,.tmp,155.64,112,29,10
FILE_2860,.log,591.44,83,1,35
FILE_2861,.zip,780.39,20,17,47
FILE_2862,.xlsx,495.88,163,23,7
FILE_2863,.zip,536.48,54,11,18
FILE_2864,.bak,525.52,22,14,38
FILE_2865,.docx,492.97,99,1,33
FILE_2866,.xlsx,465.33,38,25,45
FILE_2867,.tmp,675.92,138,16,36
FILE_2868,.log,143.6,131,25,11
FILE_2869,.zip,409.25,63,24,42
FILE_2870,.log,552.23,122,10,23
FILE_2871,.pdf,673.02,82,11,30
FILE_2872,.xlsx,593.27,86,20,43
FILE_2873,.xlsx,433.85,101,4,40
FILE_2874,.xlsx,441.72,145,22,25
FILE_2875,.pdf,740.12,152,19,36
FILE_2876,.log,277.73,120,1,45
FILE_2877,.xlsx,275.27,33,30,11
FILE_2878,.png,204.12,114,20,15
FILE_2879,.bak,532.89,67,15,15
FILE_2880,.png,323.48,40,0,11
FILE_2881,.pdf,363.71,54,9,35
FILE_2882,.xlsx,78.15,29,1,33
FILE_2883,.log,173.21,97,22,38
FILE_2884,.png,530.16,149,17,24
FILE_2885,.docx,758.79,121,18,47
FILE_2886,.zip,135.42,62,5,5
FILE_2887,.tmp,90.03,15,13,18
FILE_2888,.png,776.83,132,10,25
FILE_2889,.png,135.97,43,0,50
FILE_2890,.docx,91.65,42,17,40
FILE_2891,.docx,399.67,84,17,18
FILE_2892,.pdf,413.4,39,24,9
FILE_2893,.bak,677.08,125,22,8
FILE_2894,.zip,538.64,33,27,38
FILE_2895,.bak,461.07,146,7,39
FILE_2896,.png,570.71,50,30,14
FILE_2897,.tmp,302.16,92,3,30
FILE_2898,.bak,244.65,138,12,47
FILE_2899,.xlsx,199.5,36,22,26
FILE_2900,.docx,482.2,102,22,5
FILE_2901,.tmp,244.05,175,19,46
FILE_2902,.pdf,712.7,97,11,6
FILE_2903,.png,631.49,147,4,32
FILE_2904,.bak,477.48,40,0,20
FILE_2905,.docx,647.92,19,0,18
FILE_2906,.tmp,491.99,77,0,13
FILE_2907,.png,469.01,145,30,19
FILE_2908,.pdf,319.28,24,4,15
FILE_2909,.docx,594.75,121,29,13
FILE_2910,.pdf,495.98,91,24,26
FILE_2911,.xlsx,435.06,47,20,28
FILE_2912,.tmp,687.49,176,5,50
FILE_2913,.pdf,357.66,11,8,12
FILE_2914,.zip,702.02,83,19,13
FILE_2915,.log,778.92,38,5,36
FILE_2916,.xlsx,748.04,174,11,28
FILE_2917,.png,696.83,89,14,8
FILE_2918,.bak,476.23,66,30,40
FILE_2919,.xlsx,224.87,143,16,6
FILE_2920,.xlsx,681.94,53,25,38
FILE_2921,.png,465.14,96,14,43
FILE_2922,.zip,187.76,145,6,27
FILE_2923,.pdf,138.86,147,18,31
FILE_2924,.png,178.21,90,12,42
FILE_2925,.pdf,474.27,119,30,13
FILE_2926,.pdf,416.1,81,11,36
FILE_2927,.docx,264.32,122,28,7
FILE_2928,.pdf,710.46,98,5,15
FILE_2929,.pdf,733.33,175,5,17
FILE_2930,.png,609.18,28,28,16
FILE_2931,.log,412.17,49,1,47
FILE_2932,.bak,540.51,39,27,26
FILE_2933,.zip,308.85,167,24,43
FILE_2934,.xlsx,594.52,53,6,33
FILE_2935,.tmp,90.38,130,3,29
FILE_2936,.xlsx,543.33,166,23,14
FILE_2937,.log,335.71,101,15,21
FILE_2938,.zip,149.56,168,28,48
FILE_2939,.pdf,310.95,25,14,33
FILE_2940,.xlsx,639.07,179,15,19
FILE_2941,.log,88.11,106,3,31
FILE_2942,.pdf,666.79,70,19,41
FILE_2943,.png,397.97,80,2,32
FILE_2944,.bak,705.89,50,29,41
FILE_2945,.pdf,472.88,65,8,18
FILE_2946,.xlsx,782.29,121,6,47
FILE_2947,.pdf,570.27,147,22,13
FILE_2948,.xlsx,425.96,55,22,30
FILE_2949,.tmp,706.18,79,14,20
FILE_2950,.tmp,506.38,90,3,27
FILE_2951,.pdf,250.17,61,17,47
FILE_2952,.docx,496.37,90,15,13
FILE_2953,.docx,706.33,137,16,16
FILE_2954,.bak,784.77,17,12,36
FILE_2955,.png,361.02,22,1,14
FILE_2956,.pdf,518.97,19,8,26
FILE_2957,.docx,329.42,160,13,22
FILE_2958,.zip,51.31,59,4,36
FILE_2959,.log,435.06,134,22,19
FILE_2960,.docx,189.19,87,23,18
FILE_2961,.bak,86.86,59,4,29
FILE_2962,.pdf,759.29,143,25,40
FILE_2963,.xlsx,423.4,111,20,40
FILE_2964,.zip,663.01,18,8,29
FILE_2965,.png,317.18,32,13,33
FILE_2966,.pdf,226.01,49,5,28
FILE_2967,.docx,345.53,18,18,36
FILE_2968,.log,715.09,107,21,22
FILE_2969,.docx,397.1,93,2,6
FILE_2970,.png,544.05,121,7,27
FILE_2971,.xlsx,759.7,25,11,35
FILE_2972,.pdf,527.0,150,21,35
FILE_2973,.zip,625.91,93,22,10
FILE_2974,.log,463.37,39,8,14
FILE_2975,.xlsx,290.04,102,19,35
FILE_2976,.docx,277.85,129,15,48
FILE_2977,.tmp,440.4,91,17,20
FILE_2978,.png,525.22,132,16,23
FILE_2979,.log,694.92,109,2,32
FILE_2980,.pdf,633.53,73,1,26
FILE_2981,.png,572.55,22,18,50
FILE_2982,.pdf,299.99,99,24,14
FILE_2983,.log,369.49,153,8,16
FILE_2984,.bak,692.04,68,13,29
FILE_2985,.png,609.71,58,27,31
FILE_2986,.png,624.34,63,23,18
FILE_2987,.tmp,232.86,17,6,42
FILE_2988,.png,494.34,33,19,49
FILE_2989,.xlsx,266.21,146,13,50
FILE_2990,.png,99.81,57,17,49
FILE_2991,.xlsx,440.76,113,16,43
FILE_2992,.tmp,225.11,80,25,10
FILE_2993,.xlsx,111.75,163,8,41
FILE_2994,.tmp,508.8,65,14,5
FILE_2995,.png,651.39,79,19,37
FILE_2996,.png,652.85,105,30,12
FILE_2997,.bak,684.35,79,17,34
FILE_2998,.png,307.29,119,28,20
FILE_2999,.xlsx,421.51,20,1,13
FILE_3000,.zip,656.4,30,21,11
FILE_3001,.png,251.01,103,11,36
FILE_3002,.xlsx,179.41,146,30,27
FILE_3003,.tmp,647.93,68,2,21
FILE_3004,.docx,721.56,173,22,19
FILE_3005,.bak,647.83,34,30,38
FILE_3006,.zip,397.8,79,18,20
FILE_3007,.zip,51.48,116,15,24
FILE_3008,.xlsx,511.11,66,13,24
FILE_3009,.pdf,587.69,102,0,26
FILE_3010,.docx,641.78,23,9,14
FILE_3011,.docx,673.48,81,24,10
FILE_3012,.png,333.64,74,2,19
FILE_3013,.log,754.49,138,29,24
FILE_3014,.log,167.37,85,30,32
FILE_3015,.bak,522.52,19,3,13
FILE_3016,.bak,553.08,50,0,34
FILE_3017,.zip,212.73,162,19,44
FILE_3018,.tmp,555.15,68,21,18
FILE_3019,.tmp,596.53,56,21,44
FILE_3020,.bak,228.18,157,8,13
FILE_3021,.docx,253.96,33,24,8
FILE_3022,.zip,263.3,139,7,43
FILE_3023,.pdf,621.17,82,29,50
FILE_3024,.log,538.37,147,22,39
FILE_3025,.tmp,191.46,125,6,17
FILE_3026,.log,236.74,42,8,25
FILE_3027,.docx,254.6,154,10,26
FILE_3028,.log,212.46,138,27,41
FILE_3029,.tmp,354.56,96,18,12
FILE_3030,.tmp,306.08,97,24,30
FILE_3031,.bak,687.99,131,22,33
FILE_3032,.pdf,417.25,28,15,10
FILE_3033,.bak,703.08,109,6,36
FILE_3034,.docx,319.28,161,1,49
FILE_3035,.docx,680.51,96,1,6
FILE_3036,.docx,125.07,141,8,47
FILE_3037,.docx,450.45,61,14,17
FILE_3038,.png,574.11,21,20,32
FILE_3039,.zip,492.15,106,1,50
FILE_3040,.docx,757.72,10,1,47
FILE_3041,.log,292.97,72,1,46
FILE_3042,.pdf,101.81,160,0,7
FILE_3043,.pdf,356.12,82,3,40
FILE_3044,.pdf,620.42,84,11,22
FILE_3045,.xlsx,126.02,34,4,49
FILE_3046,.pdf,455.81,129,1,30
FILE_3047,.tmp,547.07,88,13,26
FILE_3048,.zip,699.49,99,27,5
FILE_3049,.docx,182.73,178,26,25
FILE_3050,.zip,466.09,80,28,40
FILE_3051,.xlsx,788.4,89,17,49
FILE_3052,.tmp,204.3,154,15,9
FILE_3053,.png,461.49,160,5,22
FILE_3054,.xlsx,506.07,166,0,15
FILE_3055,.tmp,315.39,103,17,36
FILE_3056,.xlsx,262.92,116,24,27
FILE_3057,.zip,342.94,177,27,25
FILE_3058,.pdf,286.3,106,26,50
FILE_3059,.tmp,682.76,24,12,13
FILE_3060,.log,137.31,130,29,30
FILE_3061,.zip,530.94,18,10,21
FILE_3062,.xlsx,658.19,94,13,22
FILE_3063,.bak,79.7,131,14,28
FILE_3064,.docx,252.7,174,30,30
FILE_3065,.bak,405.43,142,7,30
FILE_3066,.zip,325.68,40,4,43
FILE_3067,.png,594.75,128,16,47
FILE_3068,.log,292.59,17,3,23
FILE_3069,.zip,209.53,165,7,12
FILE_3070,.xlsx,74.99,110,1,23
FILE_3071,.xlsx,265.32,89,6,11
FILE_3072,.zip,398.65,58,6,11
FILE_3073,.png,677.99,94,23,17
FILE_3074,.log,196.69,32,10,8
FILE_3075,.log,538.77,132,29,24
FILE_3076,.png,747.35,143,13,31
FILE_3077,.tmp,322.83,34,14,30
FILE_3078,.docx,79.4,107,11,45
FILE_3079,.docx,219.78,166,0,8
FILE_3080,.pdf,584.2,141,15,27
FILE_3081,.docx,337.06,126,19,13
FILE_3082,.bak,762.25,136,3,38
FILE_3083,.xlsx,663.04,49,30,50
FILE_3084,.xlsx,109.01,158,5,28
FILE_3085,.xlsx,749.68,83,24,6
FILE_3086,.pdf,469.26,51,1,18
FILE_3087,.xlsx,662.6,173,0,21
FILE_3088,.png,253.15,60,22,36
FILE_3089,.zip,453.33,45,16,15
FILE_3090,.bak,645.22,66,13,50
FILE_3091,.tmp,658.28,34,5,19
FILE_3092,.docx,444.75,162,11,48
FILE_3093,.log,139.39,81,29,10
FILE_3094,.log,614.87,144,5,39
FILE_3095,.pdf,792.65,97,11,41
FILE_3096,.xlsx,775.42,112,0,27
FILE_3097,.zip,134.46,162,23,34
FILE_3098,.tmp,567.75,113,6,39
FILE_3099,.xlsx,88.19,84,12,48
FILE_3100,.tmp,488.94,96,1,10
FILE_3101,.docx,607.04,97,16,28
FILE_3102,.pdf,585.08,95,6,19
FILE_3103,.tmp,412.9,158,19,27
FILE_3104,.docx,630.43,134,5,22
FILE_3105,.bak,307.07,30,18,33
FILE_3106,.log,756.26,165,9,35
FILE_3107,.tmp,570.52,116,12,12
FILE_3108,.tmp,612.93,143,27,17
FILE_3109,.png,484.55,148,29,23
FILE_3110,.xlsx,434.1,122,2,17
FILE_3111,.png,793.05,128,9,28
FILE_3112,.zip,795.88,78,0,8
FILE_3113,.pdf,594.73,67,2,16
FILE_3114,.pdf,107.39,136,22,12
FILE_3115,.png,606.81,80,3,36
FILE_3116,.pdf,316.75,32,2,41
FILE_3117,.docx,400.57,170,6,47
FILE_3118,.tmp,142.26,123,24,34
FILE_3119,.png,372.71,28,16,35
FILE_3120,.tmp,315.53,124,7,44
FILE_3121,.tmp,757.97,146,21,25
FILE_3122,.docx,88.02,45,27,37
FILE_3123,.xlsx,638.61,70,5,46
FILE_3124,.log,610.61,81,13,37
FILE_3125,.docx,176.83,121,15,6
FILE_3126,.zip,246.03,178,18,9
FILE_3127,.log,210.79,78,11,47
FILE_3128,.log,668.65,133,15,50
FILE_3129,.docx,76.55,70,25,24
FILE_3130,.log,353.82,100,20,11
FILE_3131,.xlsx,361.67,159,7,33
FILE_3132,.docx,572.8,22,11,35
FILE_3133,.zip,424.53,92,1,9
FILE_3134,.xlsx,346.75,15,12,21
FILE_3135,.docx,429.97,105,10,27
FILE_3136,.xlsx,404.65,153,2,7
FILE_3137,.pdf,79.43,108,10,28
FILE_3138,.png,166.41,11,10,34
FILE_3139,.docx,538.86,154,16,35
FILE_3140,.log,731.32,106,7,13
FILE_3141,.pdf,663.18,132,18,11
FILE_3142,.log,237.2,50,8,24
FILE_3143,.xlsx,161.66,118,7,34
FILE_3144,.xlsx,145.55,13,0,50
FILE_3145,.zip,626.79,20,15,50
FILE_3146,.png,227.66,109,2,32
FILE_3147,.png,752.37,105,1,36
FILE_3148,.bak,644.9,16,8,25
FILE_3149,.xlsx,609.77,67,10,49
FILE_3150,.log,778.38,167,29,30
FILE_3151,.log,682.82,159,23,13
FILE_3152,.log,347.23,28,22,34
FILE_3153,.pdf,227.51,22,16,37
FILE_3154,.docx,233.47,100,15,11
FILE_3155,.xlsx,296.47,15,14,39
FILE_3156,.zip,421.95,178,26,12
FILE_3157,.log,697.48,151,27,44
FILE_3158,.xlsx,185.24,48,25,36
FILE_3159,.pdf,451.55,31,3,16
FILE_3160,.log,749.19,60,4,33
FILE_3161,.log,594.99,49,10,47
FILE_3162,.log,187.34,86,4,14
FILE_3163,.tmp,604.24,120,11,40
FILE_3164,.bak,766.82,129,13,38
FILE_3165,.png,754.25,109,9,26
FILE_3166,.pdf,172.75,153,17,40
FILE_3167,.pdf,325.46,142,2,50
FILE_3168,.log,500.36,22,22,7
FILE_3169,.zip,252.37,111,20,25
FILE_3170,.docx,481.61,53,21,13
FILE_3171,.zip,521.66,169,1,33
FILE_3172,.pdf,183.04,39,30,36
FILE_3173,.xlsx,67.63,23,23,34
FILE_3174,.bak,82.15,66,6,7
FILE_3175,.png,228.48,110,19,20
FILE_3176,.png,384.4,123,20,50
FILE_3177,.zip,148.71,87,2,9
FILE_3178,.pdf,749.8,94,22,17
FILE_3179,.zip,108.93,177,27,31
FILE_3180,.pdf,604.6,38,17,21
FILE_3181,.zip,266.23,123,27,32
FILE_3182,.png,739.72,73,8,6
FILE_3183,.docx,102.3,76,1,35
FILE_3184,.png,266.77,34,22,27
FILE_3185,.log,113.96,50,4,43
FILE_3186,.docx,695.02,108,23,46
FILE_3187,.tmp,722.44,19,18,24
FILE_3188,.png,472.78,47,29,33
FILE_3189,.zip,65.27,154,18,47
FILE_3190,.log,137.34,77,14,46
FILE_3191,.zip,443.49,175,14,29
FILE_3192,.zip,200.41,72,12,26
FILE_3193,.xlsx,744.9,27,24,7
FILE_3194,.xlsx,173.1,87,4,13
FILE_3195,.zip,711.48,112,20,7
FILE_3196,.zip,257.92,27,18,46
FILE_3197,.xlsx,187.41,21,6,34
FILE_3198,.bak,547.09,43,2,14
FILE_3199,.png,485.99,26,26,41
FILE_3200,.docx,600.61,18,18,42
FILE_3201,.log,200.79,42,14,32
FILE_3202,.pdf,435.02,21,9,7
FILE_3203,.log,376.45,168,5,21
FILE_3204,.tmp,453.1,132,9,30
FILE_3205,.zip,485.29,102,2,12
FILE_3206,.docx,579.04,74,22,42
FILE_3207,.xlsx,547.64,44,15,27
FILE_3208,.tmp,277.86,22,8,8
FILE_3209,.log,390.75,152,16,32
FILE_3210,.png,704.28,76,24,10
FILE_3211,.png,531.63,89,29,44
FILE_3212,.bak,718.83,152,6,19
FILE_3213,.docx,393.48,84,22,34
FILE_3214,.xlsx,607.7,25,9,28
FILE_3215,.docx,756.93,72,23,45
FILE_3216,.log,786.38,87,9,9
FILE_3217,.bak,525.21,66,28,26
FILE_3218,.xlsx,154.45,28,20,13
FILE_3219,.bak,473.04,128,16,40
FILE_3220,.bak,456.7,133,3,10
FILE_3221,.log,541.94,104,0,19
FILE_3222,.pdf,297.83,61,5,38
FILE_3223,.bak,453.41,60,23,17
FILE_3224,.zip,613.4,52,18,38
FILE_3225,.tmp,474.12,49,26,48
FILE_3226,.bak,263.43,169,27,17
FILE_3227,.pdf,189.22,118,7,40
FILE_3228,.tmp,157.48,57,6,34
FILE_3229,.docx,705.76,89,16,38
FILE_3230,.docx,338.1,39,28,23
FILE_3231,.tmp,443.94,135,1,15
FILE_3232,.bak,546.72,13,8,41
FILE_3233,.pdf,440.9,102,12,30
FILE_3234,.png,526.94,14,1,12
FILE_3235,.docx,308.49,94,10,5
FILE_3236,.log,240.94,20,17,45
FILE_3237,.tmp,459.28,112,24,15
FILE_3238,.docx,697.64,21,1,50
FILE_3239,.pdf,750.96,86,12,36
FILE_3240,.docx,394.37,105,15,25
FILE_3241,.tmp,496.04,144,13,14
FILE_3242,.docx,359.42,114,6,27
FILE_3243,.log,464.38,92,30,33
FILE_3244,.pdf,303.77,166,23,20
FILE_3245,.zip,773.59,170,29,13
FILE_3246,.tmp,629.77,165,23,28
FILE_3247,.pdf,372.64,179,27,6
FILE_3248,.docx,623.83,166,0,46
FILE_3249,.docx,108.48,36,10,28
FILE_3250,.xlsx,73.3,69,5,8
FILE_3251,.tmp,342.66,97,9,11
FILE_3252,.zip,165.02,146,12,20
FILE_3253,.pdf,220.22,145,9,41
FILE_3254,.log,57.44,156,26,39
FILE_3255,.docx,296.65,87,18,29
FILE_3256,.xlsx,327.9,118,22,6
FILE_3257,.zip,688.31,125,20,31
FILE_3258,.docx,439.95,16,6,23
FILE_3259,.bak,627.41,143,6,42
FILE_3260,.png,776.0,166,20,31
FILE_3261,.pdf,672.91,11,5,26
FILE_3262,.bak,643.57,106,8,44
FILE_3263,.tmp,216.46,27,5,40
FILE_3264,.pdf,670.65,133,28,27
FILE_3265,.zip,602.51,115,27,25
FILE_3266,.docx,265.06,141,16,48
FILE_3267,.zip,496.7,28,15,9
FILE_3268,.png,379.28,57,28,20
FILE_3269,.xlsx,767.85,83,5,17
FILE_3270,.log,175.6,68,18,10
FILE_3271,.tmp,117.16,61,25,27
FILE_3272,.png,655.05,76,21,20
FILE_3273,.png,180.23,71,3,29
FILE_3274,.log,52.82,45,21,21
FILE_3275,.pdf,303.61,120,26,41
FILE_3276,.docx,347.62,177,5,31
FILE_3277,.zip,243.37,75,9,23
FILE_3278,.tmp,693.99,11,2,46
